TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionTime,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AmountBalance,TransactionPreviousDifferenceDays
TX001528,AC00222,64.3,04-09-2023,17:36:00,Debit,Louisville,D000084,219.98.242.240,M015,ATM,55,Retired,67,1,7530.3,0.008538836,426.6078472
TX001529,AC00459,111.79,26-12-2023,17:40:00,Debit,Jacksonville,D000530,110.235.207.187,M056,Online,62,Doctor,49,1,10887.59,0.010267653,313.6049884
TX001530,AC00091,927.16,20-03-2023,16:48:00,Debit,San Francisco,D000385,84.237.126.96,M013,ATM,59,Retired,153,1,7104.61,0.130501182,594.6405093
TX001531,AC00122,613.7,22-02-2023,17:33:00,Credit,Fort Worth,D000670,86.83.61.143,M055,Branch,61,Retired,37,1,7307.11,0.083986692,620.6089931
TX001532,AC00432,26.07,16-03-2023,17:00:00,Debit,Baltimore,D000552,194.174.252.1,M061,Branch,20,Student,19,3,349.98,0.074489971,598.631794
TX001533,AC00218,170.45,05-01-2023,16:56:00,Debit,San Francisco,D000560,50.202.8.53,M026,Branch,60,Engineer,199,1,2284.41,0.074614452,668.6336574
TX001534,AC00294,344.27,19-09-2023,17:23:00,Debit,San Antonio,D000172,214.125.131.88,M031,Branch,22,Student,123,1,1918.36,0.179460581,411.615544
TX001535,AC00407,872.72,24-04-2023,16:47:00,Debit,Washington,D000559,216.79.134.201,M033,Online,22,Student,288,1,503.01,1.734995328,559.6413426
TX001536,AC00480,292.95,16-02-2023,16:23:00,Debit,Memphis,D000456,221.169.49.152,M055,Branch,37,Engineer,56,1,1216.91,0.240732675,626.6583565
TX001537,AC00367,28.44,31-08-2023,17:43:00,Debit,Fresno,D000176,200.164.13.160,M047,ATM,18,Student,243,1,1071.04,0.02655363,430.6009838
TX001538,AC00324,209.02,03-03-2023,17:08:00,Debit,El Paso,D000599,97.4.209.133,M008,ATM,21,Student,74,1,187.9,1.112400213,611.6268866
TX001539,AC00253,20.05,29-11-2023,17:43:00,Debit,Chicago,D000293,164.75.163.220,M018,ATM,72,Retired,171,1,7145.67,0.002805895,340.6001042
TX001540,AC00344,175.02,10-04-2023,16:23:00,Debit,Phoenix,D000609,105.6.30.244,M092,Online,28,Student,71,1,1493.88,0.117158005,573.6565741
TX001541,AC00153,89.5,21-08-2023,16:22:00,Credit,Louisville,D000014,166.79.195.157,M020,Branch,41,Engineer,134,1,8658.95,0.010336126,440.657581
TX001542,AC00016,69.96,16-10-2023,17:43:00,Debit,Baltimore,D000397,184.146.10.88,M060,Branch,28,Student,31,1,164.12,0.426273458,384.6008449
TX001543,AC00291,146.51,25-01-2023,17:12:00,Debit,Albuquerque,D000575,219.98.242.240,M097,ATM,53,Engineer,68,1,7089.9,0.020664607,648.6238657
TX001544,AC00362,376.78,14-08-2023,17:25:00,Credit,Nashville,D000602,81.248.235.147,M061,Online,21,Student,88,1,841.65,0.447668271,447.6129051
TX001545,AC00202,148.54,22-12-2023,16:25:00,Credit,Columbus,D000156,145.179.219.57,M048,Branch,71,Retired,107,1,5677.05,0.026164998,317.6573611
TX001546,AC00163,388.77,11-12-2023,16:57:00,Credit,Jacksonville,D000215,49.20.211.229,M065,Online,26,Student,30,1,1658.49,0.234412025,328.6346875
TX001547,AC00123,100.38,27-11-2023,17:51:00,Debit,Seattle,D000548,71.93.189.160,M060,Branch,63,Doctor,49,1,10171.68,0.009868576,342.5958681
TX001548,AC00054,137.23,07-04-2023,16:50:00,Debit,Fresno,D000207,82.51.236.134,M084,Branch,64,Doctor,63,1,13847.99,0.009909741,576.6377199
TX001549,AC00172,870.3,28-08-2023,17:56:00,Debit,San Jose,D000200,143.212.47.226,M003,ATM,51,Retired,229,1,3688.98,0.235918872,433.5918403
TX001550,AC00176,458.94,18-07-2023,18:06:00,Debit,Detroit,D000074,151.247.130.190,M076,Branch,52,Engineer,180,1,5619.95,0.081662648,474.5848611
TX001551,AC00093,327.35,25-09-2023,18:48:00,Credit,Memphis,D000531,19.111.192.175,M059,Branch,20,Student,175,1,342.08,0.956939897,405.5571875
TX001552,AC00310,757.15,17-01-2023,16:53:00,Debit,Raleigh,D000463,200.13.225.150,M085,Online,53,Engineer,38,1,4702.86,0.160997776,656.6353935
TX001553,AC00127,5.64,08-03-2023,16:57:00,Debit,Boston,D000691,77.208.193.198,M064,Online,59,Doctor,47,1,12703.24,0.000443981,606.6344907
TX001554,AC00286,47.23,03-08-2023,18:18:00,Credit,Memphis,D000031,188.225.207.71,M034,Online,73,Retired,160,1,6659.81,0.007091794,458.5779051
TX001555,AC00497,239.41,01-11-2023,17:23:00,Credit,Baltimore,D000693,145.246.171.225,M064,Online,42,Doctor,248,1,7860.65,0.030456769,368.6135764
TX001556,AC00475,7.48,03-07-2023,16:46:00,Debit,San Antonio,D000596,27.93.195.98,M025,ATM,55,Engineer,29,1,1275.2,0.005865747,489.6430671
TX001557,AC00470,170.97,01-05-2023,17:04:00,Debit,Nashville,D000259,187.52.200.18,M044,Branch,26,Student,292,1,1265.27,0.135125309,552.6273264
TX001558,AC00245,262.43,13-06-2023,17:26:00,Credit,San Diego,D000365,172.184.35.29,M046,Online,37,Doctor,274,5,12841.01,0.020436866,509.611713
TX001559,AC00480,659.15,31-01-2023,16:02:00,Debit,Boston,D000202,78.69.172.205,M014,ATM,22,Student,204,1,1241.59,0.53089184,642.669456
TX001560,AC00011,31.53,20-12-2023,17:15:00,Debit,Kansas City,D000328,37.143.57.20,M095,Online,25,Student,283,1,874.93,0.036037169,319.6189699
TX001561,AC00362,111.66,07-06-2023,18:18:00,Credit,Washington,D000384,62.251.170.72,M068,Online,48,Engineer,140,1,5716.72,0.019532179,515.5757407
TX001562,AC00015,250.01,06-11-2023,16:28:00,Debit,Kansas City,D000191,157.47.114.20,M057,ATM,62,Retired,88,1,1541.48,0.162188287,363.6554977
TX001563,AC00112,554.15,18-04-2023,17:17:00,Debit,Raleigh,D000087,151.247.130.190,M066,ATM,49,Doctor,108,1,14817.22,0.037399053,565.6212269
TX001564,AC00057,598.66,10-01-2023,16:51:00,Credit,Charlotte,D000316,52.50.209.49,M032,Branch,32,Engineer,222,1,2587.11,0.231401061,663.6388542
TX001565,AC00393,28.38,18-05-2023,16:24:00,Debit,Sacramento,D000700,149.84.108.18,M083,Branch,55,Doctor,98,1,173.7,0.163385147,535.6560185
TX001566,AC00233,16.8,27-11-2023,17:01:00,Debit,San Diego,D000426,86.220.59.252,M021,ATM,49,Doctor,94,1,11847.07,0.001418072,342.6305903
TX001567,AC00466,896.79,06-11-2023,16:35:00,Debit,Dallas,D000582,138.87.180.254,M087,Online,33,Doctor,168,1,11146.74,0.080453119,363.6463657
TX001568,AC00453,159,06-03-2023,18:04:00,Debit,Las Vegas,D000545,77.92.193.22,M059,ATM,49,Engineer,38,1,369.79,0.429973769,608.5861458
TX001569,AC00203,56.31,27-09-2023,17:54:00,Credit,Houston,D000038,18.72.115.111,M042,Online,75,Retired,195,1,6396.08,0.00880383,403.5930093
TX001570,AC00228,203.99,20-01-2023,16:34:00,Debit,Philadelphia,D000007,213.15.9.253,M073,Online,52,Retired,215,1,4840.31,0.042143995,653.6495023
TX001571,AC00131,50.99,31-10-2023,16:45:00,Debit,Detroit,D000217,147.119.62.178,M003,Branch,29,Doctor,76,1,1334.6,0.038206204,369.6422801
TX001572,AC00247,101.28,23-08-2023,18:19:00,Credit,Chicago,D000506,81.222.37.186,M023,Online,32,Engineer,75,1,2774.35,0.036505848,438.5747454
TX001573,AC00425,299.92,09-10-2023,18:41:00,Debit,Denver,D000197,201.113.165.203,M007,ATM,27,Student,122,1,1368,0.219239766,391.5608565
TX001574,AC00123,77.54,01-02-2023,17:12:00,Debit,Phoenix,D000352,79.47.176.19,M095,Online,67,Retired,73,1,4536.38,0.017092924,641.6233218
TX001575,AC00139,18.35,18-09-2023,16:40:00,Debit,Nashville,D000685,83.80.89.29,M035,Branch,21,Student,78,1,1293.39,0.014187523,412.6452199
TX001576,AC00379,732.53,22-05-2023,16:54:00,Credit,San Jose,D000677,220.179.173.114,M066,ATM,26,Student,116,1,441.54,1.659034289,531.637662
TX001577,AC00059,65.11,07-09-2023,16:47:00,Debit,Nashville,D000204,223.32.70.156,M026,ATM,34,Engineer,150,1,8485.14,0.007673415,423.6396528
TX001578,AC00233,67.07,05-06-2023,16:24:00,Credit,Los Angeles,D000038,89.237.88.251,M048,ATM,24,Student,56,1,999.62,0.067095496,517.6568519
TX001579,AC00007,137.48,27-11-2023,17:34:00,Debit,Seattle,D000206,66.255.7.16,M058,Branch,55,Doctor,47,1,14273.42,0.009631889,342.6070949
TX001580,AC00028,398.36,27-06-2023,16:52:00,Debit,Columbus,D000022,80.58.55.129,M006,ATM,22,Student,56,1,1863.7,0.213746848,495.6368981
TX001581,AC00428,469.46,08-11-2023,18:24:00,Debit,New York,D000465,137.33.78.168,M068,ATM,20,Student,149,1,8640.56,0.054332127,361.5729398
TX001582,AC00242,37.58,17-04-2023,18:22:00,Debit,Indianapolis,D000047,5.252.94.135,M051,ATM,57,Doctor,182,1,259.44,0.144850447,566.5761227
TX001583,AC00447,160.24,08-08-2023,17:06:00,Debit,Washington,D000378,98.39.212.221,M019,ATM,31,Engineer,15,1,5526.97,0.028992377,453.6266898
TX001584,AC00081,315.39,26-05-2023,16:52:00,Credit,New York,D000066,60.89.202.192,M008,Branch,23,Student,93,1,929.6,0.339274957,527.6358218
TX001585,AC00358,434.17,05-01-2023,16:40:00,Debit,Atlanta,D000238,161.161.26.115,M010,ATM,21,Student,148,5,5335.44,0.081374732,668.6456134
TX001586,AC00254,165.91,15-03-2023,17:40:00,Debit,Jacksonville,D000574,1.198.76.182,M084,ATM,26,Student,84,1,587.12,0.282582777,599.6035417
TX001587,AC00241,211.36,14-09-2023,17:08:00,Debit,San Francisco,D000039,223.189.165.37,M020,Branch,47,Engineer,194,1,4760.34,0.04440019,416.6268981
TX001588,AC00140,241.45,24-07-2023,16:02:00,Debit,Portland,D000435,133.63.96.21,M026,Online,26,Student,158,1,1594.04,0.151470478,468.6709375
TX001589,AC00132,23.24,13-04-2023,16:41:00,Debit,Indianapolis,D000569,184.185.209.72,M054,Branch,68,Doctor,129,1,13777.79,0.001686773,570.6453009
TX001590,AC00035,70.88,04-12-2023,16:18:00,Credit,Omaha,D000315,169.67.220.37,M087,Branch,74,Retired,176,1,1794.65,0.039495166,335.6581829
TX001591,AC00172,1143.67,30-10-2023,16:18:00,Debit,Atlanta,D000056,184.4.253.143,M048,Online,66,Retired,111,1,7677.76,0.148958811,370.6610301
TX001592,AC00016,314.52,20-03-2023,17:21:00,Debit,Memphis,D000361,146.69.70.214,M057,ATM,80,Retired,229,1,7071.32,0.044478259,594.6145949
TX001593,AC00382,181.81,29-05-2023,16:09:00,Credit,Austin,D000409,148.181.195.227,M026,Online,78,Retired,122,1,7525.73,0.024158454,524.6660301
TX001594,AC00413,854.64,07-11-2023,18:57:00,Debit,Fort Worth,D000445,174.61.77.54,M038,Branch,56,Retired,118,1,2989.25,0.285904491,362.5497801
TX001595,AC00297,261.19,12-01-2023,17:12:00,Debit,Oklahoma City,D000608,88.55.149.101,M078,ATM,64,Retired,52,1,7620.6,0.034274204,661.6232176
TX001596,AC00207,220.68,09-10-2023,18:23:00,Credit,Raleigh,D000311,194.29.57.163,M050,Online,71,Retired,217,1,5549.2,0.039767894,391.5719907
TX001597,AC00411,11.86,05-09-2023,16:43:00,Debit,Sacramento,D000165,148.112.151.27,M054,Branch,31,Engineer,129,1,6782.61,0.001748589,425.6425463
TX001598,AC00105,122.65,17-08-2023,16:26:00,Debit,Columbus,D000253,119.199.76.61,M039,Online,28,Student,41,1,1968.51,0.062306008,444.6527778
TX001599,AC00002,395.16,24-07-2023,16:14:00,Debit,Milwaukee,D000269,165.38.56.205,M059,Online,56,Retired,17,1,5340.73,0.073989885,468.6646991
TX001600,AC00410,704.69,18-07-2023,17:22:00,Debit,Las Vegas,D000451,50.202.8.53,M089,Online,51,Retired,150,1,3267.84,0.215643973,474.6166898
TX001601,AC00492,369.89,18-10-2023,16:44:00,Debit,San Antonio,D000042,186.54.68.246,M083,ATM,69,Retired,69,1,6941.47,0.053286984,382.6436458
TX001602,AC00095,10.92,20-10-2023,17:48:00,Debit,Jacksonville,D000383,88.55.149.101,M090,ATM,67,Retired,268,1,7567.2,0.00144307,380.597037
TX001603,AC00058,199.14,02-08-2023,17:32:00,Debit,Seattle,D000073,187.199.178.27,M005,Branch,31,Engineer,36,1,7001.25,0.028443492,459.6099884
TX001604,AC00405,109.43,11-01-2023,18:07:00,Debit,Denver,D000670,33.212.169.157,M054,ATM,70,Retired,140,1,1983.65,0.055165982,662.585
TX001605,AC00258,304.15,28-11-2023,16:09:00,Debit,Atlanta,D000012,214.67.148.245,M010,Branch,20,Student,40,1,686.91,0.442779986,341.6671644
TX001606,AC00257,620.54,27-03-2023,16:26:00,Credit,Omaha,D000078,161.168.126.136,M009,Branch,28,Student,98,1,213.36,2.908417698,587.6532407
TX001607,AC00317,757.79,02-01-2023,16:30:00,Debit,Charlotte,D000032,49.174.157.140,M034,Online,22,Student,117,1,1443.02,0.525141717,671.6515972
TX001608,AC00409,122.81,24-10-2023,16:12:00,Debit,San Jose,D000419,136.162.111.135,M010,Branch,52,Doctor,12,1,8450.84,0.014532283,376.6647917
TX001609,AC00337,96.25,27-07-2023,16:01:00,Debit,Houston,D000359,27.215.118.94,M040,Online,61,Retired,171,1,7996.7,0.012036215,465.670081
TX001610,AC00273,1431.33,17-01-2023,17:50:00,Debit,Charlotte,D000434,13.88.251.53,M075,ATM,30,Doctor,49,1,5567.98,0.257064501,656.5961458
TX001611,AC00056,142.55,16-05-2023,16:45:00,Debit,Kansas City,D000091,112.56.160.202,M071,Online,67,Doctor,97,1,1262.68,0.112894795,537.6400463
TX001612,AC00259,35.94,08-05-2023,16:22:00,Credit,Fresno,D000187,149.84.108.18,M050,Branch,23,Student,141,1,1697.28,0.021175057,545.6573148
TX001613,AC00102,24.86,13-02-2023,16:53:00,Debit,Jacksonville,D000340,52.50.209.49,M007,Branch,58,Engineer,292,1,2591.65,0.009592345,629.6378241
TX001614,AC00165,103.08,14-11-2023,16:09:00,Debit,San Francisco,D000687,147.114.91.132,M009,Online,60,Doctor,109,1,12002.16,0.008588454,355.6673148
TX001615,AC00455,116.27,28-11-2023,18:04:00,Debit,Portland,D000351,200.164.13.160,M011,Online,57,Engineer,94,1,8726.92,0.013323143,341.5884606
TX001616,AC00030,363.84,19-10-2023,17:41:00,Debit,Columbus,D000069,26.240.219.199,M048,Online,73,Retired,118,3,5415.64,0.067183195,381.6027431
TX001617,AC00114,34.74,28-04-2023,16:03:00,Credit,Portland,D000142,161.71.2.223,M075,Online,59,Retired,72,1,3736.57,0.009297297,555.6726042
TX001618,AC00331,64.01,30-10-2023,18:14:00,Credit,Philadelphia,D000051,150.83.4.238,M061,Branch,19,Student,240,1,1225.69,0.052223645,370.579294
TX001619,AC00305,108.75,17-10-2023,16:09:00,Debit,Houston,D000081,119.163.214.161,M097,ATM,50,Doctor,23,4,14829.85,0.007333183,383.667338
TX001620,AC00015,50.9,24-04-2023,16:14:00,Credit,Jacksonville,D000549,131.41.45.13,M089,Online,28,Student,150,1,1277.7,0.039837207,559.6611343
TX001621,AC00270,206.84,13-09-2023,18:47:00,Debit,Philadelphia,D000129,79.227.202.117,M010,Branch,20,Student,154,1,454.66,0.454933357,417.5576736
TX001622,AC00063,37.4,01-08-2023,17:54:00,Debit,Raleigh,D000348,195.226.203.234,M012,ATM,20,Student,84,1,1519.51,0.024613198,460.5952778
TX001623,AC00087,154.21,02-01-2023,16:01:00,Debit,Miami,D000549,190.251.45.32,M083,Online,46,Engineer,75,1,8045.77,0.019166593,671.6729977
TX001624,AC00130,199.37,29-06-2023,17:39:00,Debit,Chicago,D000413,198.24.183.157,M083,Online,24,Student,79,1,1331.3,0.149755878,493.6037384
TX001625,AC00324,410.49,25-07-2023,16:47:00,Credit,Atlanta,D000364,70.130.169.235,M071,Branch,25,Student,134,1,1843.57,0.222660382,467.6412269
TX001626,AC00220,1360.01,25-09-2023,16:51:00,Credit,Phoenix,D000582,5.252.94.135,M096,Branch,67,Retired,218,1,6601.5,0.2060153,405.639294
TX001627,AC00257,18.23,22-03-2023,17:31:00,Debit,Nashville,D000187,193.217.248.188,M064,ATM,56,Engineer,28,1,8422.2,0.002164518,592.6110764
TX001628,AC00141,398.7,28-08-2023,16:02:00,Debit,Albuquerque,D000426,198.39.35.23,M006,ATM,47,Doctor,276,1,7987.74,0.049913993,433.6714468
TX001629,AC00422,122.14,20-02-2023,16:20:00,Debit,Omaha,D000381,57.141.198.111,M071,Online,22,Student,155,1,327.68,0.372741699,622.6580556
TX001630,AC00334,378.2,09-01-2023,17:12:00,Debit,Mesa,D000588,21.122.39.207,M008,Branch,40,Engineer,167,1,7372.81,0.051296588,664.6238657
TX001631,AC00175,124.74,27-11-2023,16:33:00,Debit,Los Angeles,D000302,39.163.103.27,M038,ATM,49,Engineer,33,1,2987.97,0.041747407,342.6492708
TX001632,AC00380,17.1,25-12-2023,16:56:00,Debit,Albuquerque,D000415,209.214.250.164,M019,ATM,53,Retired,101,1,1619.54,0.010558554,314.6354051
TX001633,AC00118,287.05,14-04-2023,16:00:00,Debit,Milwaukee,D000356,141.169.67.34,M058,ATM,22,Student,212,1,1204.65,0.238284979,569.6737037
TX001634,AC00196,874.72,03-03-2023,16:21:00,Debit,San Francisco,D000101,200.164.13.160,M085,Online,28,Engineer,173,1,4630.58,0.188900742,611.6575231
TX001635,AC00358,1762.28,06-10-2023,16:05:00,Debit,Memphis,D000008,26.105.49.129,M066,ATM,24,Student,150,1,1380.34,1.276699943,394.6702315
TX001636,AC00465,40.12,19-04-2023,17:03:00,Credit,Dallas,D000203,44.73.3.217,M016,ATM,36,Doctor,269,1,14304.38,0.002804735,564.6301968
TX001637,AC00126,125,05-06-2023,16:19:00,Credit,Indianapolis,D000617,98.39.212.221,M046,Online,49,Engineer,177,1,3215.76,0.03887106,517.6608912
TX001638,AC00041,348.44,06-11-2023,17:58:00,Debit,Baltimore,D000668,175.166.115.182,M034,Online,24,Student,147,1,1022.94,0.340626039,363.5912153
TX001639,AC00403,128.4,20-03-2023,17:17:00,Debit,Tucson,D000514,48.31.196.24,M065,ATM,69,Retired,31,1,2610.64,0.049183342,594.6210301
TX001640,AC00155,320.93,22-06-2023,16:05:00,Debit,Atlanta,D000268,115.241.186.164,M026,Online,55,Engineer,178,1,9451.66,0.033954882,500.6700463
TX001641,AC00261,1.41,07-06-2023,17:02:00,Debit,Sacramento,D000344,170.225.23.251,M084,ATM,53,Retired,278,1,1244.17,0.001133286,515.6316088
TX001642,AC00480,50.52,06-04-2023,16:03:00,Debit,Los Angeles,D000619,161.177.41.214,M065,Branch,54,Doctor,293,1,12815.24,0.003942181,577.6691551
TX001643,AC00291,383.95,20-09-2023,17:57:00,Credit,San Diego,D000504,39.129.125.110,M068,Online,31,Engineer,143,1,9933.56,0.038651803,410.5907407
TX001644,AC00154,12.94,28-08-2023,17:08:00,Debit,Fresno,D000364,114.115.12.20,M098,Branch,23,Student,158,1,921.23,0.014046438,433.6262847
TX001645,AC00106,329.75,25-12-2023,17:31:00,Debit,Sacramento,D000369,160.160.113.117,M064,Online,56,Retired,211,1,6009.43,0.054872093,314.6097685
TX001646,AC00378,981.76,25-09-2023,16:23:00,Debit,Milwaukee,D000625,146.53.16.47,M040,Online,45,Doctor,234,1,602.36,1.6298559,405.6547222
TX001647,AC00303,40.79,17-11-2023,16:40:00,Debit,Milwaukee,D000405,177.116.108.246,M061,ATM,18,Student,80,1,1769.33,0.023053924,352.6467593
TX001648,AC00004,99.25,26-06-2023,16:53:00,Credit,Phoenix,D000524,17.87.7.140,M048,Online,63,Retired,93,1,2570.34,0.038613569,496.6344329
TX001649,AC00157,150.6,17-04-2023,17:43:00,Debit,Miami,D000339,7.146.35.122,M080,ATM,69,Retired,59,1,3240.14,0.046479473,566.600081
TX001650,AC00434,29.5,20-07-2023,18:26:00,Debit,San Antonio,D000451,218.54.207.160,M008,Online,73,Retired,129,1,1229.32,0.023997006,472.5717477
TX001651,AC00438,54.34,25-12-2023,18:03:00,Debit,Albuquerque,D000582,5.74.9.122,M035,ATM,65,Doctor,46,1,8019.89,0.006775654,314.5890509
TX001652,AC00279,18.25,16-08-2023,16:41:00,Debit,Kansas City,D000179,39.129.125.110,M076,ATM,53,Doctor,18,1,14328.29,0.001273704,445.6440046
TX001653,AC00458,633.87,08-12-2023,16:06:00,Debit,Kansas City,D000594,159.37.30.154,M067,Online,27,Student,175,1,330.16,1.919887327,331.6692593
TX001654,AC00166,81.15,17-02-2023,16:28:00,Debit,Miami,D000311,156.173.170.140,M059,ATM,19,Student,114,1,1595.26,0.050869451,625.6534144
TX001655,AC00129,83.95,14-06-2023,16:16:00,Debit,New York,D000288,60.89.202.192,M015,Online,75,Retired,170,1,7413.18,0.011324425,508.6598611
TX001656,AC00292,410.4,19-05-2023,16:00:00,Credit,Virginia Beach,D000534,181.223.246.123,M021,ATM,61,Retired,78,1,2563.91,0.160068021,534.6731944
TX001657,AC00185,172.68,20-02-2023,16:07:00,Debit,Baltimore,D000371,81.67.222.238,M031,ATM,33,Doctor,17,1,10724.95,0.016100774,622.6667593
TX001658,AC00498,139.88,23-01-2023,16:05:00,Debit,Colorado Springs,D000535,89.18.54.235,M024,ATM,34,Engineer,162,1,2969.71,0.047102242,650.668044
TX001659,AC00171,165.55,02-10-2023,18:21:00,Debit,Dallas,D000639,116.44.12.250,M061,Branch,28,Student,115,1,761.78,0.217319961,398.5744907
TX001660,AC00456,53.79,05-12-2023,16:01:00,Credit,Philadelphia,D000199,101.223.82.253,M072,ATM,54,Engineer,137,3,6229.36,0.008634916,334.6708681
TX001661,AC00459,285.69,06-12-2023,18:15:00,Debit,Miami,D000132,141.169.67.34,M064,ATM,63,Retired,35,1,2552.54,0.111923809,333.5779745
TX001662,AC00090,532.4,24-08-2023,16:46:00,Debit,Jacksonville,D000096,141.121.30.32,M027,ATM,22,Student,149,1,1033.73,0.515028102,437.6408449
TX001663,AC00289,293.85,10-08-2023,16:23:00,Debit,Charlotte,D000460,206.168.209.111,M011,Online,25,Student,144,1,1919.97,0.153049266,451.6572106
TX001664,AC00063,27.94,03-11-2023,18:44:00,Debit,Atlanta,D000003,141.201.46.191,M093,Branch,79,Retired,120,1,1893.44,0.014756211,366.5582407
TX001665,AC00394,270.36,03-03-2023,16:57:00,Debit,Oklahoma City,D000037,89.6.100.149,M044,ATM,25,Student,37,1,1783.04,0.151628679,611.6324074
TX001666,AC00241,112.66,18-09-2023,16:28:00,Debit,Philadelphia,D000602,53.218.177.171,M049,Online,29,Engineer,176,3,852.98,0.132078126,412.6521065
TX001667,AC00296,506.03,12-07-2023,16:14:00,Debit,Detroit,D000669,115.30.82.168,M100,Branch,21,Student,21,1,1123.89,0.45024869,480.6634028
TX001668,AC00495,206.95,03-08-2023,16:19:00,Debit,Seattle,D000603,142.160.124.244,M084,Branch,22,Student,31,1,1817.65,0.113855803,458.6584375
TX001669,AC00368,350.96,08-06-2023,16:26:00,Debit,Tucson,D000458,97.106.5.76,M046,ATM,63,Retired,167,1,5463.94,0.064232038,514.6536458
TX001670,AC00017,261.63,29-05-2023,18:27:00,Debit,Chicago,D000622,77.7.223.184,M018,Branch,20,Student,150,1,477.03,0.548456072,524.5707176
TX001671,AC00458,46.12,05-06-2023,17:28:00,Debit,Fresno,D000527,152.234.65.155,M088,Branch,59,Doctor,30,1,8874.01,0.005197199,517.611412
TX001672,AC00335,27.25,20-03-2023,16:02:00,Credit,Kansas City,D000335,200.136.146.93,M082,Branch,63,Retired,92,1,5365.2,0.005079028,594.6712616
TX001673,AC00344,1353.93,15-11-2023,17:32:00,Debit,El Paso,D000681,80.75.92.66,M073,Branch,26,Engineer,171,1,7858.41,0.172290578,354.6087847
TX001674,AC00002,331.66,11-09-2023,17:52:00,Debit,Las Vegas,D000041,1.198.76.182,M040,ATM,76,Retired,145,1,7216.3,0.045959841,419.5940278
TX001675,AC00285,667.95,27-07-2023,17:51:00,Credit,Oklahoma City,D000250,221.23.158.87,M027,ATM,62,Doctor,253,1,13558.56,0.049264081,465.5950463
TX001676,AC00091,49.84,13-10-2023,16:05:00,Debit,Chicago,D000290,212.220.106.248,M095,ATM,49,Doctor,146,1,7872.04,0.006331269,387.668125
